Date,Oil_Price,Dollar_Index,Stavka,isp
2023-09-05,90.04000091552734,104.76300048828124,13.0,5722.42
2023-09-06,90.5999984741211,104.8209991455078,13.0,5722.42
2023-09-07,89.91999816894531,105.02799987792967,13.0,5722.42
2023-09-08,90.6500015258789,105.06600189208984,13.0,5722.42
2023-09-11,90.63999938964844,104.53900146484376,13.0,5722.42
2023-09-12,92.05999755859376,104.69000244140624,13.0,5722.42
2023-09-13,91.87999725341795,104.7490005493164,13.0,5722.42
2023-09-14,93.6999969482422,105.3949966430664,13.0,5722.42
2023-09-15,93.93000030517578,105.3249969482422,13.0,5722.42
2023-09-18,94.43000030517578,105.29199981689452,13.0,5722.42
2023-09-19,94.33999633789062,104.83200073242188,13.0,5722.42
2023-09-20,93.52999877929688,104.78800201416016,13.0,5722.42
2023-09-21,93.3000030517578,105.04399871826172,13.0,5722.42
2023-09-22,93.2699966430664,105.26000213623048,13.0,5722.42
2023-09-25,93.29000091552734,105.69000244140624,13.0,5722.42
2023-09-26,93.95999908447266,105.93000030517578,13.0,5722.42
2023-09-27,96.5500030517578,106.36599731445312,13.0,5722.42
2023-09-28,95.37999725341795,105.93299865722656,13.0,5722.42
2023-09-29,95.30999755859376,105.81500244140624,13.0,5722.42
2023-10-02,90.70999908447266,106.6060028076172,15.0,5732.89
2023-10-03,90.91999816894533,106.71900177001952,15.0,5732.89
2023-10-04,85.80999755859375,106.52999877929688,15.0,5732.89
2023-10-05,84.06999969482422,106.06500244140624,15.0,5732.89
2023-10-06,84.58000183105469,105.78399658203124,15.0,5732.89
2023-10-09,88.1500015258789,105.81099700927734,15.0,5732.89
2023-10-10,87.6500015258789,105.55699920654295,15.0,5732.89
2023-10-11,85.81999969482422,105.56900024414062,15.0,5732.89
2023-10-12,86.0,106.36699676513672,15.0,5732.89
2023-10-13,90.88999938964844,106.43399810791016,15.0,5732.89
2023-10-16,89.6500015258789,106.03399658203124,15.0,5732.89
2023-10-17,89.9000015258789,106.0459976196289,15.0,5732.89
2023-10-18,91.5,106.35399627685548,15.0,5732.89
2023-10-19,92.37999725341795,106.0459976196289,15.0,5732.89
2023-10-20,92.16000366210938,105.98799896240234,15.0,5732.89
2023-10-23,89.83000183105469,105.33399963378906,15.0,5732.89
2023-10-24,88.06999969482422,106.08000183105467,15.0,5732.89
2023-10-25,90.12999725341795,106.35199737548828,15.0,5732.89
2023-10-26,87.93000030517578,106.4219970703125,15.0,5732.89
2023-10-27,90.4800033569336,106.37999725341795,15.0,5732.89
2023-10-30,87.44999694824219,105.93399810791016,15.0,5732.89
2023-10-31,87.41000366210938,106.49400329589844,15.0,5732.89
2023-11-01,84.62999725341797,106.71499633789062,15.0,5803.41
2023-11-02,86.8499984741211,105.97699737548828,15.0,5803.41
2023-11-03,84.88999938964844,104.85900115966795,15.0,5803.41
2023-11-06,85.18000030517578,105.0459976196289,15.0,5803.41
2023-11-07,81.61000061035156,105.3730010986328,15.0,5803.41
2023-11-08,79.54000091552734,105.447998046875,15.0,5803.41
2023-11-09,80.01000213623047,105.77999877929688,15.0,5803.41
2023-11-10,81.43000030517578,105.7249984741211,15.0,5803.41
2023-11-13,82.5199966430664,105.50299835205078,15.0,5803.41
2023-11-14,82.47000122070312,103.90699768066406,15.0,5803.41
2023-11-15,81.18000030517578,104.26499938964844,15.0,5803.41
2023-11-16,77.41999816894531,104.23300170898438,15.0,5803.41
2023-11-17,80.61000061035156,103.79499816894533,15.0,5803.41
2023-11-20,82.31999969482422,103.31700134277344,15.0,5803.41
2023-11-21,82.44999694824219,103.4489974975586,15.0,5803.41
2023-11-22,81.95999908447266,103.8249969482422,15.0,5803.41
2023-11-23,81.37000274658203,103.8249969482422,15.0,5803.41
2023-11-24,80.58000183105469,103.3040008544922,15.0,5803.41
2023-11-27,79.9800033569336,103.1050033569336,15.0,5803.41
2023-11-28,81.68000030517578,102.64900207519533,15.0,5803.41
2023-11-29,83.0999984741211,102.6760025024414,15.0,5803.41
2023-11-30,82.83000183105469,103.4280014038086,15.0,5803.41
2023-12-01,78.87999725341797,103.1999969482422,16.0,5890.61
2023-12-04,78.02999877929688,103.64700317382812,16.0,5890.61
2023-12-05,77.19999694824219,103.99500274658205,16.0,5890.61
2023-12-06,74.30000305175781,104.10800170898438,16.0,5890.61
2023-12-07,74.05000305175781,103.50399780273438,16.0,5890.61
2023-12-08,75.83999633789062,103.98300170898438,16.0,5890.61
2023-12-11,76.02999877929688,104.06400299072266,16.0,5890.61
2023-12-12,73.23999786376953,103.83899688720705,16.0,5890.61
2023-12-13,74.26000213623047,102.8479995727539,16.0,5890.61
2023-12-14,76.61000061035156,101.94000244140624,16.0,5890.61
2023-12-15,76.55000305175781,102.5479965209961,16.0,5890.61
2023-12-18,77.94999694824219,102.53600311279295,16.0,5890.61
2023-12-19,79.2300033569336,101.7959976196289,16.0,5890.61
2023-12-20,79.69999694824219,102.04000091552734,16.0,5890.61
2023-12-21,79.38999938964844,101.47799682617188,16.0,5890.61
2023-12-22,79.06999969482422,101.33799743652344,16.0,5890.61
2023-12-26,81.06999969482422,101.10399627685548,16.0,5890.61
2023-12-27,79.6500015258789,100.65399932861328,16.0,5890.61
2023-12-28,78.38999938964844,100.91300201416016,16.0,5890.61
2023-12-29,77.04000091552734,101.02899932861328,16.0,5890.61
2024-01-02,75.88999938964844,101.89099884033205,16.0,6016.95
2024-01-03,78.25,102.19499969482422,16.0,6016.95
2024-01-04,77.58999633789062,102.13500213623048,16.0,6016.95
2024-01-05,78.76000213623047,102.12899780273438,16.0,6016.95
2024-01-08,76.12000274658203,101.9280014038086,16.0,6016.95
2024-01-09,77.58999633789062,102.28399658203124,16.0,6016.95
2024-01-10,76.80000305175781,102.08000183105467,16.0,6016.95
2024-01-11,77.41000366210938,102.02400207519533,16.0,6016.95
